,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude,Map Link,Hotel Link
1176,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/05/8d1d5127-dd4b-48b9-9fd9-63344614ef3a-1628172321230-46a465f9de839ba4e0a636b57270e4d6.jpg,RedDoorz Syariah near RS Harapan Bunda Banda Aceh,Hotel,Jaya Baru Banda Aceh,Jl. Cut Nyak Dhien No.377. Lamtemen Tim.. Kec. Jaya Baru. Kota Banda Aceh. Aceh 23232. Indonesia,3.6,131100,262080,5.532553,95.303267,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.533553,95.303267&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.532553,95.303267",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-near-rs-harapan-bunda-banda-aceh-412001639108008499?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1177,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/4c1dcabb-e137-4609-8248-fc6ebd82efcb-1615563533193-be106b7401c8adc7fb41d901ff151415.jpg,Hotel Syariah 88 Sabang RedPartner,Hotel,Sukakarya Sabang,Jl. Teuku Nyak Arief. Ie Meulee. Sukajaya. Kota Sabang. Aceh 24411. Indonesia,4.0,280000,313600,5.89994,95.32437,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.90094,95.32437&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.89994,95.32437",https://www.tiket.com/hotel/indonesia/hotel-syariah-88-sabang-redpartner-411001638249970067?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1178,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/819b45ef-d49c-4fb4-9acb-deff57ae10f5-1604136330826-1a3bd26628342b463e4119641eadfbbc.jpg,RedDoorz Syariah near Simpang Surabaya Aceh,Hotel,Lueng Bata Banda Aceh,Jl. Mr. Teuku Moh. Hasan No.110. Lamcot. Darul Imarah. Kota Banda Aceh. Aceh . Indonesia,2.9,210000,215475,5.539052,95.329951,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.540052,95.329951&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.539052,95.329951",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-near-simpang-surabaya-aceh-410001633440372367?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1179,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/28/4d18f010-127d-4ed6-9d10-55e852f4c64d-1658958324541-8ab6f87e8dbe4cad0781a348a9002085.jpg,OYO 91434 Cek@n Guest House,Hotel,Kuta Alam Banda Aceh,No. 80. Jalan Pelangi. Mulia. Kuta Alam. Banda Aceh. Aceh. Indonesia. Banda Aceh,5.0,143748,143748,5.564831,95.329149,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.565831,95.329149&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.564831,95.329149",https://www.tiket.com/hotel/indonesia/oyo-91434-cekn-guest-house-507001657790986958?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1180,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/24/5d9e9810-4def-4393-a2b8-af10a9f46fa2-1632466520723-466b6b6eb38d6b31faf846824cfaad1d.jpg,RedDoorz Syariah near Banda Aceh Convention Hall,Hotel,Syiah Kuala Banda Aceh,Jl. Bintara No.143. Pineung. Kec. Syiah Kuala. Kota Banda Aceh. Aceh. Indonesia,4.0,191888,218663,5.568696,95.346557,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.569696,95.346557&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.568696,95.346557",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-near-banda-aceh-convention-hall-412001639108007880?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1181,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/08f9a4da-6ce2-4ca0-8d29-2982faec84e7-1616072555962-1e9bedd57cc9ec2835334209b16ac055.jpg,RedDoorz Syariah @ Jalan Gajah Mada Meulaboh,Guest House,Kaway XVI Aceh Barat,Jl. Gajah Mada No.1. Drien Rampak. Kec. Johan Pahlawan. Kabupaten Aceh Barat. Aceh 23611. Indonesia,3.9,266000,532350,4.154631,96.130708,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=4.1556310000000005,96.130708&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|4.154631,96.130708",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-jalan-gajah-mada-meulaboh-507001658397685548?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1182,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/19/1afc2067-7ad5-467f-822a-bcac2b7a9815-1650329719705-4dae419d837e2a42dc46bf2832dd24dc.jpg,RedDoorz Syariah near Pasar Aceh Shopping Centre,Hotel,Kuta Raja Banda Aceh,Jl. Kamboja. Keudah. Kec. Kuta Raja. Kota Banda Aceh. Aceh Banda Aceh. 23129 Aceh. Indonesia,5.0,169000,322000,5.561492,95.31389,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.562492000000001,95.31389&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.561492,95.31389",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-near-pasar-aceh-shopping-centre-504001650879173113?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1183,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/11111a05-e2da-4376-82d7-f1a3f53e292a-1604162764791-77a6f00874c3ad5aaf1b1976c8246751.jpg,88 Hotel Atjeh,Hotel,Kuta Alam Banda Aceh,Jl. Syiah Kuala No.88. Bandar Baru. Kuta Alam. Kota Banda Aceh,3.2,262474,322248,5.565026,95.330068,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.566026,95.330068&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.565026,95.330068",https://www.tiket.com/hotel/indonesia/88-hotel-atjeh-206001560504150835?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1184,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/16/79e02771-1095-4efe-b9b4-37da644b1d2d-1605464906056-bb5ba50908b8d48102e4590a3f12c2d2.jpg,Pulau Weh Paradise,Guest House,Sukajaya Sabang,Pasir Putih Pulau Weh Banda Aceh. Sumatra,4.4,249999,630000,5.780429840087891,95.29499053955078,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.781429840087891,95.29499053955078&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.780429840087891,95.29499053955078",https://www.tiket.com/hotel/indonesia/pulau-weh-paradise-112001544423857678?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1185,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/25/f4ae8da9-aa1d-4c1f-bc3b-d79b3a14988d-1635151532884-1ea08f24906b55be074917a792e4bd7c.jpg,RedDoorz Syariah @ Hotel Meurah Mulia,Hotel,Syiah Kuala Banda Aceh,Jl. Prada No.8. Lamgugob. Kec. Syiah Kuala. Kota Banda Aceh. Aceh 24415. Indonesia,Belum ada rating,157355,374400,5.574538,95.353668,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.575538000000001,95.353668&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.574538,95.353668",https://www.tiket.com/hotel/indonesia/reddoorz-syariah-hotel-meurah-mulia-502001645785124880?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1186,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/3c92741e-a6c8-4a83-929b-a6e07a706a6b-1604145975117-e2d274dfa17f5f62ca135d846a54fd72.jpg,OYO 632 Hotel Mulana,Hotel,Kuta Raja Banda Aceh,Jl. Teungku di Anjong. Keudah. Kuta Raja. Kota Banda Aceh. Aceh. Indonesia. Banda Aceh,3.7,183408,360096,5.5703859,95.3197436,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.5713859,95.3197436&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.5703859,95.3197436",https://www.tiket.com/hotel/indonesia/oyo-632-hotel-mulana-203001553108259748?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1187,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/299fcd24-a69b-46a9-98bb-bdeaecb35f51-1604151735645-2baced1e0a34a9e7545745ad09647063.jpg,My Home Aceh,Hotel,Kuta Alam Banda Aceh,Jln Sri Ratu Safiatuddin Block 1 & 3 E. Peunyaong. Banda Aceh,3.9,257581,257581,5.556313,95.320059,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=5.557313000000001,95.320059&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|5.556313,95.320059",https://www.tiket.com/hotel/indonesia/my-home-aceh-412001638967523133?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
